review_id,user_name,user_image,review_text,rating,thumbs_up,app_version,review_date,reply_text,reply_date,scraped_at,app_id
f62ef306-eda8-4b10-8a7c-59a77087f2c1,Usep Tenk,https://play-lh.googleusercontent.com/a-/ALV-UjVSDEyFpWYvLq9vdYunSnUFjlEFLBVa_6hux01Ic7E1Ma3K-dF5,mantap,5,0,3.86.0,2025-12-05 23:24:54,"Hi Teman Pintu! Terima kasih atas ulasannya. Kami senang mendengar pengalaman Kakak menggunakan aplikasi Pintu untuk trading crypto, investasi, dan mengelola aset digital Kakak. Jangan ragu untuk terus menjelajahi fitur-fitur baru seperti Pintu Web3 wallet & Pintu Pro Futures kami untuk pengalaman yang lebih baik!",2025-12-07 01:37:09,2025-12-08 10:00:54.923821,com.valar.pintu
94f3e21c-e3b8-49d5-9aaa-f43c5db7b9c2,JERDiE.GOMEZ.manado,https://play-lh.googleusercontent.com/a-/ALV-UjW0nqj2UkeFmGOqgYio0iVuK6VREJ3YoBz7qg_lE0_q6n-TmYvr,tRiV yang terbaik dan indodax atau tokocrypto,3,0,,2025-12-05 21:50:15,"Hi Teman Pintu! Mohon maaf atas ketidaknyamananya. Kami berkomitmen menghadirkan pengalaman terbaik dalam trading, jual/beli & investasi crypto. Pastikan perangkat Kakak menggunakan versi sistem operasi terbaru. Jika masalah berlanjut, Kakak bisa menghubungi tim kami di help@pintu.co.id.",2025-12-07 01:37:10,2025-12-08 10:00:54.923821,com.valar.pintu
30c50ffa-a10e-49fd-9c51-76f83ca91653,Ccx Pororo,https://play-lh.googleusercontent.com/a/ACg8ocIAs_GKf9RVnBae4FtryFbtpZwwzomIOn-LR-Cjnh53SadhAA=mo,"hati2 buat yg make ni app, gw dah depo malah gamasuk, mana cs ny gaad penyelesaian lg hadehhh",1,0,,2025-12-05 21:37:36,"Hi Teman Pintu! Mohon maaf atas ketidaknyamananya. Kami berkomitmen menghadirkan pengalaman terbaik dalam trading, jual/beli & investasi crypto. Pastikan perangkat Kakak menggunakan versi sistem operasi terbaru. Jika masalah berlanjut, Kakak bisa menghubungi tim kami di help@pintu.co.id.",2025-12-07 01:37:10,2025-12-08 10:00:54.923821,com.valar.pintu
ccaab844-2e80-4be7-abd6-4dcbf87eb801,cyber cole,https://play-lh.googleusercontent.com/a/ACg8ocKlHoCArXwLiT2V7WYKS-h7wDdq1JZZjIrKzfJdbp4mNHhgxA=mo,aplikasi super lemotttt,1,0,,2025-12-05 21:21:58,"Hi Teman Pintu! Mohon maaf atas ketidaknyamananya. Kami berkomitmen menghadirkan pengalaman terbaik dalam trading, jual/beli & investasi crypto. Pastikan perangkat Kakak menggunakan versi sistem operasi terbaru. Jika masalah berlanjut, Kakak bisa menghubungi tim kami di help@pintu.co.id.",2025-12-07 01:37:09,2025-12-08 10:00:54.923821,com.valar.pintu
8a5c230f-f134-4dcb-9cf2-55b65ef589d4,Yupiko Aja,https://play-lh.googleusercontent.com/a/ACg8ocIcc7UvV15Xi2IKdA4ie2vaPvMf7wEqnI4MZ2zY2mfTavZMQQ=mo,mantap sangat menarik,5,0,3.86.0,2025-12-05 21:19:16,"Hi Teman Pintu! Terima kasih atas ulasannya. Kami senang mendengar pengalaman Kakak menggunakan aplikasi Pintu untuk trading crypto, investasi, dan mengelola aset digital Kakak. Jangan ragu untuk terus menjelajahi fitur-fitur baru seperti Pintu Web3 wallet & Pintu Pro Futures kami untuk pengalaman yang lebih baik!",2025-12-07 01:37:10,2025-12-08 10:00:54.923821,com.valar.pintu
c059b852-d45e-43f6-8b41-c215c0291615,Vicks Ro,https://play-lh.googleusercontent.com/a/ACg8ocLqUjd9IwbxhWLuIVXutkabQzptXEGRB1GIFf4fLjPFkVT3ZA=mo,saran saya di kasih pengertian/pengetahuan biar pemula bisa tau apa itu apps pintu,5,0,,2025-12-05 18:57:27,"Hi Teman Pintu! Terima kasih atas ulasannya. Kami senang mendengar pengalaman Kakak menggunakan aplikasi Pintu untuk trading crypto, investasi, dan mengelola aset digital Kakak. Jangan ragu untuk terus menjelajahi fitur-fitur baru seperti Pintu Web3 wallet & Pintu Pro Futures kami untuk pengalaman yang lebih baik!",2025-12-06 19:32:48,2025-12-08 10:00:54.923821,com.valar.pintu
0d5eb1b5-e08c-407d-89e7-2ce416a3cb4d,Heru Jr,https://play-lh.googleusercontent.com/a-/ALV-UjV-q_-alS7dpFXFdlzxhL4QiSKg5MgoJePejp1fzLHCpg-YSVY,"Transaksi topup saya sudah berhasil tapi saldo saya belum masuk ke wallet sudah di chet pintu live chet nya lemot banget bls nya,, kata nya tunggu dalam 60 menit sudah 7 jam belum masuk masuk,,, apk terlemot",2,0,3.86.0,2025-12-05 17:29:05,,,2025-12-08 10:00:54.923821,com.valar.pintu
3c106821-2ff0-4085-853c-3192d803bd6f,Falikh Isbah,https://play-lh.googleusercontent.com/a-/ALV-UjXeBFWo5aO0F38wgalCIGTKvbU9gh8sutC-2mDmgwD4vMrzg22I,"apk tidak bertanggung jawab nih bukti nya Intinya: saldo/aset yang masih ada di Web3 Wallet Pintu pasca-penutupan dianggap “hilang/tak bisa diakses”, kecuali kamu sudah memindahkannya ke wallet sendiri/domisili lain sebelum 30 Nov 2025. � tolol 🗿 Dalam syarat-ketentuan Web3 Wallet, dinyatakan bahwa pengguna tidak akan menerima kompensasi apapun (“the user will not receive any compensation”) jika layanan diubah atau dihentikan.",1,0,3.86.0,2025-12-05 17:21:32,"Hi Teman Pintu! Kami menghargai masukan yang Kakak berikan & mohon maaf atas ketidaknyamananya. Kami berkomitmen menghadirkan pengalaman terbaik dalam trading, jual/beli & investasi crypto. Pastikan perangkat Kakak menggunakan versi sistem operasi terbaru. Jika masalah berlanjut, Kakak bisa menghubungi tim kami di help@pintu.co.id.",2025-12-06 19:32:49,2025-12-08 10:00:54.923821,com.valar.pintu
f2001ed1-2dad-4efa-8f99-88ad6f50aae6,Iyan Jambi,https://play-lh.googleusercontent.com/a/ACg8ocL_XrmhrLobVKEgd95nH9xlTlxbst1r2gD1k_iRQn845r_jHA=mo,semoga kedepannya lebih besar lagi,5,0,3.86.0,2025-12-05 17:02:25,"Hi Teman Pintu! Terima kasih atas ulasannya. Kami senang mendengar pengalaman Kakak menggunakan aplikasi Pintu untuk trading crypto, investasi, dan mengelola aset digital Kakak. Jangan ragu untuk terus menjelajahi fitur-fitur baru seperti Pintu Web3 wallet & Pintu Pro Futures kami untuk pengalaman yang lebih baik!",2025-12-06 19:32:49,2025-12-08 10:00:54.923821,com.valar.pintu
5cc25fd8-b1ce-48aa-9169-8113f2c2bcd6,Arista,https://play-lh.googleusercontent.com/a/ACg8ocIAsVGyb2U5XtlMgE3PoW4ckmsm5xncH86wOzpBBt4eTkxVSw=mo,"saya main futures eror mulu , grafik nya nggk muncul mulu , muter"" loading doank , sering banget kaya gini , tolong lah perbaiki sistem nya , masa lama gini",5,1,3.86.0,2025-12-05 16:02:20,"Hi Teman Pintu! Terima kasih atas ulasannya. Kami senang mendengar pengalaman Kakak menggunakan aplikasi Pintu untuk trading crypto, investasi, dan mengelola aset digital Kakak. Jangan ragu untuk terus menjelajahi fitur-fitur baru seperti Pintu Web3 wallet & Pintu Pro Futures kami untuk pengalaman yang lebih baik!",2025-12-06 19:32:49,2025-12-08 10:00:54.923821,com.valar.pintu
d113edc6-7f8d-4619-b4ab-c6aab7c86deb,ohmy dorky,https://play-lh.googleusercontent.com/a/ACg8ocJMj1e14ioJMRDp_q4-3-8WjWMBeDNam7pUsZtvnEOMXr-oRg=mo,Pintu adalah aplikasi yang tepat untuk saya memulai investasi crypto di indonesi. @iqbalsobri0430 #InvestasiCryptodiPintu,5,0,3.86.0,2025-12-05 15:46:16,"Hi Teman Pintu! Terima kasih atas ulasannya. Kami senang mendengar pengalaman Kakak menggunakan aplikasi Pintu untuk trading crypto, investasi, dan mengelola aset digital Kakak. Jangan ragu untuk terus menjelajahi fitur-fitur baru seperti Pintu Web3 wallet & Pintu Pro Futures kami untuk pengalaman yang lebih baik!",2025-12-06 19:32:49,2025-12-08 10:00:54.923821,com.valar.pintu
7fcfac7c-683a-454f-911d-e53e13dad32a,Rein dean,https://play-lh.googleusercontent.com/a-/ALV-UjXHZffF8vNWMQuKMUqjB2t_ggs_hAiVYLmKoUkKSxGfCtlYjSU,mayan,5,0,3.86.0,2025-12-05 12:20:15,"Hi Teman Pintu! Terima kasih atas ulasannya. Kami senang mendengar pengalaman Kakak menggunakan aplikasi Pintu untuk trading crypto, investasi, dan mengelola aset digital Kakak. Jangan ragu untuk terus menjelajahi fitur-fitur baru seperti Pintu Web3 wallet & Pintu Pro Futures kami untuk pengalaman yang lebih baik!",2025-12-06 13:36:57,2025-12-08 10:00:54.923821,com.valar.pintu
9963e1e1-679a-472c-b558-f8d45a69e9a4,Siska Wiijaya,https://play-lh.googleusercontent.com/a-/ALV-UjV9oioB-L4Rd0MnJr4IG94fWoYMayiLHLZhA85josSfUE_9ND0,penarikan crypto sangat lama. proses suruh nunggu 60 menit belum juga sukses. suruh nunggu lagi 24 jam belum juga sukses. sudah 30 jam tetap suruh menunggu lagi. aplikasi busuk,1,0,,2025-12-05 11:11:03,"Hi Teman Pintu! Kami mohon maaf atas ketidaknyamanannya. Pintu berkomitmen menyediakan layanan sesuai regulasi resmi yang berlaku. Saat ini Kakak dapat menggunakan kanal lainnya yang sebagai tujuan penarikan rupiah Kakak. Kami terus berupaya meningkatkan layanan untuk jual beli crypto, investasi aset digital, & trading crypto.",2025-12-06 13:36:57,2025-12-08 10:00:54.923821,com.valar.pintu
d01bda2b-a95b-4f3e-bd62-592e50e9905a,Yudea Gemini,https://play-lh.googleusercontent.com/a-/ALV-UjWxEaBIObn8mfxgt4kXKeXUgCc5C4yMRoNgVZan7uFDEDnwt9fp,lumayan lah buat ber investasi,5,0,3.86.0,2025-12-05 06:57:47,"Hi Teman Pintu! Terima kasih atas ulasannya. Kami senang mendengar pengalaman Kakak menggunakan aplikasi Pintu untuk trading crypto, investasi, dan mengelola aset digital Kakak. Jangan ragu untuk terus menjelajahi fitur-fitur baru seperti Pintu Web3 wallet & Pintu Pro Futures kami untuk pengalaman yang lebih baik!",2025-12-06 07:37:03,2025-12-08 10:00:54.923821,com.valar.pintu
8d67cce2-38db-4625-b222-40aac4998b48,Kartu Axsis,https://play-lh.googleusercontent.com/a/ACg8ocI6lg3QqHetQ5xSlQuv8ntPdFRPh7T5psiz_m2u4B9pv5CaNg=mo,lumayan bagus in,4,0,3.86.0,2025-12-05 06:20:41,"Hi Teman Pintu! Terima kasih atas ulasannya. Kami senang mendengar pengalaman Kakak menggunakan aplikasi Pintu untuk trading crypto, investasi, dan mengelola aset digital Kakak. Jangan ragu untuk terus menjelajahi fitur-fitur baru seperti Pintu Web3 wallet & Pintu Pro Futures kami untuk pengalaman yang lebih baik!",2025-12-06 07:37:03,2025-12-08 10:00:54.923821,com.valar.pintu
c0cd8236-b311-4441-a8a5-a554a2dbb943,Chahyo Guntoro Popo,https://play-lh.googleusercontent.com/a-/ALV-UjXstj4XmcSpFlQh7dJyzSkIirRuUHGykDW__YxTDdznR0jnH1_u,belajar deposito cripto ptu,5,0,3.86.0,2025-12-05 05:34:00,"Hi Teman Pintu! Terima kasih atas ulasannya. Kami senang mendengar pengalaman Kakak menggunakan aplikasi Pintu untuk trading crypto, investasi, dan mengelola aset digital Kakak. Jangan ragu untuk terus menjelajahi fitur-fitur baru seperti Pintu Web3 wallet & Pintu Pro Futures kami untuk pengalaman yang lebih baik!",2025-12-06 07:37:03,2025-12-08 10:00:54.923821,com.valar.pintu
0feb034c-7a19-44c0-8134-f09d2e1899d1,Dewa Yudhistira,https://play-lh.googleusercontent.com/a/ACg8ocIIs-UnZnoEB9FB8fyi-sbYkDLvkWFD4cy1uyKOWYswJw4s_g=mo,mudah dimengerti,5,0,3.86.0,2025-12-04 22:51:02,"Hi Teman Pintu! Terima kasih atas ulasannya. Kami senang mendengar pengalaman Kakak menggunakan aplikasi Pintu untuk trading crypto, investasi, dan mengelola aset digital Kakak. Jangan ragu untuk terus menjelajahi fitur-fitur baru seperti Pintu Web3 wallet & Pintu Pro Futures kami untuk pengalaman yang lebih baik!",2025-12-06 03:18:05,2025-12-08 10:00:54.923821,com.valar.pintu
5dfe7f06-39cd-4d00-9a3f-f5af8b56ad34,STARBUCKS GAMING,https://play-lh.googleusercontent.com/a-/ALV-UjWlRl3_1XYPXsX9CRDiJMASc_PsSTVzYs2gu-aotuvw3ibVmmc,"pintu adalah aplikasi trading dan investasi terbaik dan ternyaman yang pernah saya gunakan dri sekian banyaknya aplikasi trading lain, dengan segala fitur nya dan memudahkan kita untuk deposit lewat berbagai macam cara pembayaran, rekomendasi pokoknya aplikasi ini buat yang baru belajar investasi dan trading gampang di gunakan dan gampang di pahami",5,0,3.86.0,2025-12-04 21:39:39,"Hi Teman Pintu! Terima kasih atas ulasannya. Kami senang mendengar pengalaman Kakak menggunakan aplikasi Pintu untuk trading crypto, investasi, dan mengelola aset digital Kakak. Jangan ragu untuk terus menjelajahi fitur-fitur baru seperti Pintu Web3 wallet & Pintu Pro Futures kami untuk pengalaman yang lebih baik!",2025-12-06 03:18:06,2025-12-08 10:00:54.923821,com.valar.pintu
e980ad87-1d8e-4456-a353-5e2f1cc88c4e,Franc Renault,https://play-lh.googleusercontent.com/a/ACg8ocLk9pKueiWRjoCZDf6iqQmB8e65ZFrRs0_N1-HUKsfrfiCSKQ=mo,ok,5,0,3.86.0,2025-12-04 21:03:17,"Hi Teman Pintu! Terima kasih atas ulasannya. Kami senang mendengar pengalaman Kakak menggunakan aplikasi Pintu untuk trading crypto, investasi, dan mengelola aset digital Kakak. Jangan ragu untuk terus menjelajahi fitur-fitur baru seperti Pintu Web3 wallet & Pintu Pro Futures kami untuk pengalaman yang lebih baik!",2025-12-06 03:18:07,2025-12-08 10:00:54.923821,com.valar.pintu
61833c7a-3287-4cfa-a418-a3bb624b178a,adam nushaf,https://play-lh.googleusercontent.com/a/ACg8ocIp-rqZoCa3GbZi249PKm6QMEvb53S58rq9TQLijb4FOcb2Wg=mo,aplikasi terbaik,5,0,,2025-12-04 19:02:07,"Hi Teman Pintu! Terima kasih atas ulasannya. Kami senang mendengar pengalaman Kakak menggunakan aplikasi Pintu untuk trading crypto, investasi, dan mengelola aset digital Kakak. Jangan ragu untuk terus menjelajahi fitur-fitur baru seperti Pintu Web3 wallet & Pintu Pro Futures kami untuk pengalaman yang lebih baik!",2025-12-05 19:54:49,2025-12-08 10:00:54.923821,com.valar.pintu
4b977713-0fa2-46d8-86a8-3cc2e47171a1,Kaxx Kotan,https://play-lh.googleusercontent.com/a/ACg8ocJRJ43aNmHtJtgTAsR9IUlZnA3MeBzk5nhkB5CWjbX6LSTewA=mo,bagus,5,0,3.86.0,2025-12-04 18:33:02,"Hi Teman Pintu! Terima kasih atas ulasannya. Kami senang mendengar pengalaman Kakak menggunakan aplikasi Pintu untuk trading crypto, investasi, dan mengelola aset digital Kakak. Jangan ragu untuk terus menjelajahi fitur-fitur baru seperti Pintu Web3 wallet & Pintu Pro Futures kami untuk pengalaman yang lebih baik!",2025-12-05 19:54:48,2025-12-08 10:00:54.923821,com.valar.pintu
ec40cb7e-85b3-4761-8ed1-0efc0edefb24,Yayah Lukoyah,https://play-lh.googleusercontent.com/a/ACg8ocLEl4cyWXHxGsDtlNZkhkT1KpzanSbp0hGan45E-mq5xfJEAA=mo,pintu apk yang sangat amat praktis dan sangat membantu untuk saya yang pemula bermain crypto 🫶 @helmbolong44807,5,0,,2025-12-04 12:24:32,"Hi Teman Pintu! Terima kasih atas ulasannya. Kami senang mendengar pengalaman Kakak menggunakan aplikasi Pintu untuk trading crypto, investasi, dan mengelola aset digital Kakak. Jangan ragu untuk terus menjelajahi fitur-fitur baru seperti Pintu Web3 wallet & Pintu Pro Futures kami untuk pengalaman yang lebih baik!",2025-12-05 13:37:04,2025-12-08 10:00:54.923821,com.valar.pintu
4b0b0a4d-288f-483b-b971-5bf5a6f25d45,Yudha Prakoso,https://play-lh.googleusercontent.com/a-/ALV-UjXGLZZROPudsbxLtTlcyL9KbxAsqiGdo1anyinF8QS_MkYzwR4,Mantapp poll oke jozzzz...👍👍👍,5,0,,2025-12-04 12:07:48,"Hi Teman Pintu! Terima kasih atas ulasannya. Kami senang mendengar pengalaman Kakak menggunakan aplikasi Pintu untuk trading crypto, investasi, dan mengelola aset digital Kakak. Jangan ragu untuk terus menjelajahi fitur-fitur baru seperti Pintu Web3 wallet & Pintu Pro Futures kami untuk pengalaman yang lebih baik!",2025-12-05 13:37:04,2025-12-08 10:00:54.923821,com.valar.pintu
bdffbb76-22af-4d7d-ad5b-7d31e2bf316e,suku mante,https://play-lh.googleusercontent.com/a/ACg8ocL8WBA_m-6GNRb8eE8oYvrAHrEqPf5e-Ybzyw7k0mTzBnrsgQ=mo,QR nya ko ilang?,1,0,3.86.0,2025-12-04 11:10:00,"Hi Teman Pintu! Mohon maaf atas ketidaknyamananya. Kami berkomitmen menghadirkan pengalaman terbaik dalam trading, jual/beli & investasi crypto. Pastikan perangkat Kakak menggunakan versi sistem operasi terbaru. Jika masalah berlanjut, Kakak bisa menghubungi tim kami di help@pintu.co.id.",2025-12-05 13:37:05,2025-12-08 10:00:54.923821,com.valar.pintu
ece679a0-79ee-42bb-96bb-861130945799,Sadam Stfno,https://play-lh.googleusercontent.com/a-/ALV-UjU_2THL24FC_egaHAzzOWb-uBsDXqwcrXkrY31tCZwbP9tPsXk,ko udah gada qris lagi di deposit,3,0,3.86.0,2025-12-04 09:55:27,"Hi Teman Pintu! Kami mohon maaf atas kendala yang Kakak alami. Jangan khawatir, Kakak bisa menghubungi tim kami di help@pintu.co.id untuk bantuan lebih lanjut. Gunakan terus aplikasi kami untuk kebutuhan jual beli crypto, pengelolaan aset digital, serta berbagai fitur trading crypto yang kami sediakan.",2025-12-05 13:37:04,2025-12-08 10:00:54.923821,com.valar.pintu
796106a6-71c2-47b8-9715-aa6e470ab3b7,muhammad fuad,https://play-lh.googleusercontent.com/a/ACg8ocK17ZyNSOnoEFTyV3BSkHdPs9Nqo6XINQolMcpc76A3t_BXniU=mo,"modal awal di keliatan ini dong jd keliatan untung, rugi brp nya",5,0,3.86.0,2025-12-04 07:28:42,"Hi Teman Pintu! Terima kasih atas ulasannya. Kami senang mendengar pengalaman Kakak menggunakan aplikasi Pintu untuk trading crypto, investasi, dan mengelola aset digital Kakak. Jangan ragu untuk terus menjelajahi fitur-fitur baru seperti Pintu Web3 wallet & Pintu Pro Futures kami untuk pengalaman yang lebih baik!",2025-12-05 13:37:04,2025-12-08 10:00:54.923821,com.valar.pintu
3643dbfa-0f95-49af-85c7-83c00b968d5a,Rini Febri yulianti,https://play-lh.googleusercontent.com/a-/ALV-UjVosE186JL2g1wYkg1u6RwuIqeJQ8fUU9aBI_WdGEubJniUtLxq,baru coba,3,0,3.86.0,2025-12-04 07:10:16,"Hi Teman Pintu! Mohon maaf atas ketidaknyamananya. Kami berkomitmen menghadirkan pengalaman terbaik dalam trading, jual/beli & investasi crypto. Pastikan perangkat Kakak menggunakan versi sistem operasi terbaru. Jika masalah berlanjut, Kakak bisa menghubungi tim kami di help@pintu.co.id.",2025-12-05 07:36:57,2025-12-08 10:00:54.923821,com.valar.pintu
